snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1589258324,850,170,50.80488,1.29082,3852,63,1177
1589258330,850,180,50.80297,1.29097,3852,68,1177
1589258336,850,190,50.80110,1.29066,3852,68,1177
1589258342,825,205,50.79934,1.28960,3852,66,1177
1589258348,850,217,50.79776,1.28807,3852,65,1177
1589258354,850,228,50.79650,1.28609,3852,65,1177
1589258360,850,241,50.79543,1.28362,3852,64,1177
1589258366,850,252,50.79478,1.28120,3852,61,1177
1589258372,850,264,50.79433,1.27835,3852,59,1177
1589258396,850,300,50.79575,1.26922,3852,48,1177
1589258402,850,309,50.79645,1.26762,3852,46,1177
1589258408,850,318,50.79749,1.26603,3852,46,1177
1589258442,825,1,50.80376,1.26261,3852,42,1177
1589258448,850,9,50.80490,1.26276,3852,40,1177
1589258454,850,15,50.80595,1.26320,3852,41,1177
1589258460,825,21,50.80714,1.26387,3852,40,1177
1589258466,850,21,50.80814,1.26450,3852,41,1177
1589258472,850,18,50.80930,1.26521,3852,37,1177
1589258480,825,17,50.81088,1.26610,3852,39,1177
1589258486,850,18,50.81195,1.26671,3852,40,1177
1589258492,825,18,50.81296,1.26729,3852,41,1177
1589258498,825,18,50.81406,1.26788,3852,40,1177
1589258504,850,18,50.81521,1.26854,3852,41,1177
1589258512,850,18,50.81633,1.26915,3852,43,1177
1589258518,850,19,50.81749,1.26984,3852,41,1177
1589258530,850,19,50.81968,1.27106,3852,41,1177
1589258540,825,18,50.82179,1.27219,3852,41,1177
1589258546,825,19,50.82285,1.27281,3852,41,1177
1589258554,850,20,50.82406,1.27350,3852,40,1177
1589258560,850,20,50.82513,1.27418,3852,40,1177
1589258566,850,20,50.82620,1.27472,3852,39,1177
1589258577,850,21,50.82834,1.27609,3852,40,1177
1589258584,850,24,50.82941,1.27686,3852,40,1177
1589258595,850,28,50.83136,1.27850,3852,39,1177
1589258602,850,27,50.83241,1.27939,3852,40,1177
1589258613,850,29,50.83443,1.28117,3852,41,1177
1589258619,850,29,50.83537,1.28197,3852,38,1177
1589258626,850,29,50.83644,1.28295,3852,41,1177
1589258636,850,28,50.83823,1.28451,3852,39,1177
1589258644,850,28,50.83942,1.28555,3852,39,1177
1589258656,850,28,50.84142,1.28731,3852,39,1177
1589258662,825,28,50.84240,1.28822,3852,39,1177
1589258674,825,28,50.84436,1.28993,3852,39,1177
1589258680,825,28,50.84538,1.29082,3852,39,1177
1589258692,850,28,50.84733,1.29257,3852,39,1177
1589258698,825,29,50.84830,1.29334,3852,40,1177
1589258704,825,29,50.84920,1.29417,3852,38,1177
1589258710,850,29,50.85022,1.29513,3852,38,1177
1589258716,850,28,50.85118,1.29594,3852,39,1177
1589258722,850,29,50.85222,1.29692,3852,40,1177
1589258734,825,28,50.85404,1.29852,3852,39,1177
1589258740,850,29,50.85511,1.29944,3852,38,1177
1589258746,850,29,50.85603,1.30032,3852,40,1177
1589258752,850,29,50.85704,1.30121,3852,38,1177
1589258759,825,28,50.85804,1.30211,3852,37,1177
1589258770,825,29,50.85983,1.30374,3852,38,1177
1589258776,825,29,50.86079,1.30455,3852,38,1177
1589258782,850,29,50.86172,1.30539,3852,38,1177
1589258788,850,28,50.86272,1.30626,3852,37,1177
1589258794,850,28,50.86363,1.30707,3852,39,1177
1589258800,825,27,50.86469,1.30797,3852,37,1177
1589258806,825,26,50.86556,1.30863,3852,38,1177
1589258812,850,25,50.86656,1.30943,3852,38,1177
1589258818,850,27,50.86749,1.31020,3852,38,1177
1589258824,850,27,50.86835,1.31086,3852,38,1177
1589258830,850,27,50.86945,1.31180,3852,39,1177
1589258836,850,25,50.87038,1.31248,3852,37,1177
1589258842,850,26,50.87131,1.31332,3852,38,1177
1589258848,850,25,50.87228,1.31409,3852,37,1177
1589258854,850,25,50.87322,1.31485,3852,37,1177
1589258860,850,27,50.87421,1.31569,3852,37,1177
1589258866,850,27,50.87512,1.31643,3852,38,1177
1589258872,850,27,50.87613,1.31725,3852,37,1177
1589258878,850,25,50.87709,1.31799,3852,38,1177
1589258884,850,27,50.87814,1.31888,3852,41,1177
1589258890,850,27,50.87904,1.31966,3852,39,1177
1589258896,850,26,50.88020,1.32059,3852,40,1177
1589258902,825,27,50.88112,1.32133,3852,38,1177
1589258908,825,25,50.88208,1.32214,3852,38,1177
1589258914,825,26,50.88304,1.32296,3852,40,1177
1589258920,850,27,50.88405,1.32385,3852,38,1177
1589258926,850,29,50.88506,1.32459,3852,38,1177
1589258932,850,27,50.88606,1.32541,3852,41,1177
1589258938,825,27,50.88707,1.32630,3852,39,1177
1589258944,825,27,50.88803,1.32712,3852,38,1177
1589258950,825,27,50.88908,1.32794,3852,40,1177
1589258956,850,27,50.89005,1.32875,3852,39,1177
1589258962,825,27,50.89101,1.32957,3852,38,1177
1589258968,825,29,50.89193,1.33034,3852,41,1177
1589258974,825,29,50.89307,1.33135,3852,40,1177
1589258980,825,27,50.89403,1.33217,3852,38,1177
1589258986,850,27,50.89499,1.33298,3852,39,1177
1589258992,850,27,50.89600,1.33380,3852,39,1177
1589258999,825,27,50.89691,1.33454,3852,37,1177
1589259010,850,26,50.89883,1.33617,3852,38,1177
1589259016,850,23,50.89984,1.33692,3852,37,1177
1589259022,850,21,50.90064,1.33743,3852,41,1177
1589259028,825,20,50.90199,1.33825,3852,39,1177
1589259034,850,19,50.90296,1.33881,3852,39,1177
1589259040,825,20,50.90410,1.33944,3852,39,1177
1589259046,825,19,50.90515,1.34004,3852,39,1177
1589259052,850,20,50.90625,1.34070,3852,40,1177
1589259058,850,19,50.90730,1.34130,3852,39,1177
1589259064,825,18,50.90836,1.34189,3852,40,1177
1589259070,825,19,50.90941,1.34256,3852,41,1177
1589259076,825,18,50.91028,1.34300,3852,41,1177
1589259082,825,19,50.91156,1.34375,3852,39,1177
1589259088,850,19,50.91243,1.34427,3852,38,1177
1589259094,850,18,50.91339,1.34476,3852,40,1177
1589259101,850,49,50.91463,1.34590,3852,41,1177
1589259110,850,52,50.91573,1.34813,3852,40,1177
1589259116,825,52,50.91633,1.34941,3852,40,1177
1589259122,850,52,50.91714,1.35095,3852,40,1177
1589259128,850,50,50.91777,1.35223,3852,41,1177
1589259134,850,53,50.91861,1.35391,3852,40,1177
1589259140,850,53,50.91920,1.35518,3852,38,1177
1589259146,850,53,50.91981,1.35643,3852,38,1177
1589259152,850,50,50.92062,1.35800,3852,41,1177
1589259158,850,53,50.92131,1.35933,3852,42,1177
1589259164,850,46,50.92200,1.36070,3852,41,1177
1589259170,850,58,50.92273,1.36223,3852,39,1177
1589259176,850,58,50.92328,1.36379,3852,39,1177
1589259182,850,48,50.92406,1.36527,3852,42,1177
1589259188,850,37,50.92497,1.36654,3852,40,1177
1589259194,850,33,50.92589,1.36757,3852,41,1177
1589259216,850,25,50.92996,1.36963,3852,41,1177
1589259222,850,358,50.93094,1.36963,3852,43,1177
1589259230,850,348,50.93253,1.36932,3852,43,1177
1589259240,850,335,50.93443,1.36826,3852,43,1177
1589259248,850,322,50.93611,1.36658,3852,45,1177
1589259254,825,321,50.93704,1.36528,3852,46,1177
1589259288,850,258,50.93927,1.35208,3852,65,1177
1589259296,825,241,50.93838,1.34857,3852,65,1177
1589259302,825,231,50.93733,1.34612,3852,65,1177
1589259308,825,217,50.93596,1.34412,3852,65,1177
1589259314,825,205,50.93431,1.34256,3852,66,1177
1589259320,825,205,50.93262,1.34137,3852,67,1177
1589259326,825,206,50.93097,1.34011,3852,67,1177
1589259336,850,205,50.92833,1.33797,3852,68,1177
1589259344,850,206,50.92577,1.33598,3852,67,1177
1589259350,850,206,50.92415,1.33469,3852,65,1177
1589259356,850,205,50.92242,1.33331,3852,66,1177
1589259362,850,206,50.92081,1.33209,3852,67,1177
1589259368,825,206,50.91911,1.33076,3852,69,1177
1589259374,825,206,50.91749,1.32942,3852,70,1177
1589259380,825,205,50.91554,1.32794,3852,68,1177
1589259386,850,206,50.91385,1.32660,3852,69,1177
1589259392,850,205,50.91204,1.32523,3852,68,1177
1589259398,850,204,50.91042,1.32400,3852,69,1177
1589259404,825,206,50.90868,1.32259,3852,68,1177
1589259410,825,208,50.90694,1.32103,3852,68,1177
1589259417,850,208,50.90529,1.31962,3852,68,1177
1589259428,850,208,50.90190,1.31665,3852,68,1177
1589259434,850,204,50.90021,1.31532,3852,67,1177
1589259440,850,205,50.89870,1.31413,3852,66,1177
1589259446,850,205,50.89682,1.31271,3852,68,1177
1589259452,850,205,50.89554,1.31168,3852,68,1177
1589259458,850,205,50.89371,1.31034,3852,68,1177
1589259464,825,206,50.89160,1.30867,3852,67,1177
1589259470,825,205,50.88983,1.30730,3852,68,1177
1589259476,850,205,50.88839,1.30623,3852,68,1177
1589259482,850,205,50.88634,1.30463,3852,71,1177
1589259488,850,205,50.88473,1.30337,3852,69,1177
1589259494,825,206,50.88290,1.30195,3852,70,1177
1589259500,825,206,50.88126,1.30062,3852,67,1177
1589259506,850,206,50.87961,1.29928,3852,67,1177
1589259512,825,206,50.87787,1.29795,3852,68,1177
1589259518,850,206,50.87601,1.29646,3852,70,1177
1589259524,850,206,50.87433,1.29517,3852,70,1177
1589259531,825,206,50.87266,1.29387,3852,66,1177
1589259542,825,205,50.86917,1.29112,3852,68,1177
1589259548,825,205,50.86744,1.28975,3852,68,1177
1589259554,825,206,50.86560,1.28837,3852,70,1177
1589259560,850,203,50.86386,1.28711,3852,69,1177
1589259566,850,203,50.86217,1.28592,3852,68,1177
1589259572,825,203,50.86046,1.28471,3852,68,1177
1589259578,825,203,50.85860,1.28340,3852,68,1177
1589259586,825,204,50.85677,1.28206,3852,70,1177
1589259592,850,204,50.85498,1.28072,3852,68,1177
1589259598,850,204,50.85334,1.27953,3852,69,1177
1589259604,850,203,50.85148,1.27823,3852,68,1177
1589259616,850,203,50.84798,1.27579,3852,69,1177
1589259622,850,203,50.84615,1.27456,3852,70,1177
1589259628,850,203,50.84441,1.27330,3852,66,1177
1589259634,825,205,50.84271,1.27211,3852,67,1177
1589259640,850,203,50.84097,1.27085,3852,68,1177
1589259646,850,204,50.83923,1.26959,3852,68,1177
1589259652,825,205,50.83754,1.26833,3852,67,1177
1589259658,850,204,50.83571,1.26707,3852,68,1177
1589259664,850,204,50.83406,1.26588,3852,65,1177
1589259670,825,204,50.83237,1.26462,3852,67,1177
1589259676,825,203,50.83067,1.26343,3852,66,1177
1589259682,825,226,50.82899,1.26175,3852,67,1177
1589259690,825,232,50.82729,1.25838,3852,66,1177
1589259696,850,231,50.82620,1.25626,3852,66,1177
1589259702,825,232,50.82495,1.25378,3852,67,1177
1589259709,825,232,50.82381,1.25140,3852,66,1177
1589259720,825,234,50.82156,1.24665,3852,66,1177
1589259727,825,232,50.82046,1.24420,3852,67,1177
1589259736,850,214,50.81845,1.24123,3852,67,1177
1589259742,850,202,50.81680,1.23990,3852,69,1177
1589259754,825,177,50.81305,1.23893,3852,65,1177
1589259760,825,167,50.81131,1.23938,3852,64,1177
1589259766,850,155,50.80962,1.24027,3852,60,1177
1589259772,850,143,50.80824,1.24168,3852,58,1177
1589259778,825,132,50.80705,1.24331,3852,55,1177
1589259786,850,118,50.80568,1.24635,3852,54,1177
1589259793,850,109,50.80508,1.24851,3852,49,1177
1589259802,850,95,50.80467,1.25155,3852,45,1177
1589259808,850,90,50.80458,1.25348,3852,44,1177
1589259814,825,80,50.80467,1.25541,3852,41,1177
1589259820,825,73,50.80495,1.25727,3852,42,1177
1589259829,825,62,50.80559,1.25972,3852,39,1177
1589259838,850,62,50.80646,1.26209,3852,40,1177
1589259844,825,60,50.80701,1.26372,3852,40,1177
1589259850,825,61,50.80753,1.26511,3852,39,1177
1589259858,825,60,50.80838,1.26744,3852,38,1177
1589259864,825,60,50.80884,1.26877,3852,40,1177
1589259870,825,60,50.80944,1.27052,3852,41,1177
1589259876,825,61,50.81003,1.27226,3852,42,1177
1589259882,825,61,50.81056,1.27380,3852,42,1177
1589259888,825,60,50.81121,1.27564,3852,41,1177
1589259894,825,61,50.81177,1.27716,3852,42,1177
1589259900,850,60,50.81236,1.27887,3852,42,1177
1589259907,850,60,50.81296,1.28050,3852,41,1177
1589259918,825,60,50.81401,1.28369,3852,40,1177
1589259924,850,62,50.81456,1.28525,3852,41,1177
1589259930,850,62,50.81507,1.28670,3852,40,1177
1589259936,825,62,50.81566,1.28859,3852,41,1177
1589259942,825,60,50.81619,1.29005,3852,41,1177
1589259948,825,61,50.81676,1.29156,3852,42,1177
1589259954,850,61,50.81735,1.29333,3852,42,1177
1589259960,825,61,50.81795,1.29505,3852,42,1177
1589259966,825,62,50.81850,1.29668,3852,42,1177
1589259972,825,60,50.81905,1.29832,3852,41,1177
1589259978,850,62,50.81954,1.29982,3852,40,1177
1589259986,850,61,50.82014,1.30158,3852,42,1177
1589259998,850,64,50.82124,1.30485,3852,41,1177
1589260010,825,63,50.82234,1.30826,3852,42,1177
1589260016,825,62,50.82289,1.30997,3852,42,1177
1589260022,825,87,50.82335,1.31183,3852,47,1177
1589260042,850,93,50.82294,1.31895,3852,44,1177
1589260048,825,95,50.82285,1.32072,3852,45,1177
1589260054,825,93,50.82275,1.32252,3852,47,1177
1589260060,850,94,50.82262,1.32504,3852,47,1177
1589260066,850,96,50.82248,1.32719,3852,46,1177
1589260072,850,94,50.82233,1.32904,3852,47,1177
1589260078,850,90,50.82225,1.33128,3852,45,1177
1589260084,825,99,50.82215,1.33316,3852,47,1177
1589260090,850,93,50.82193,1.33543,3852,45,1177
1589260096,850,87,50.82191,1.33720,3852,44,1177
1589260102,825,77,50.82206,1.33888,3852,42,1177
1589260108,825,70,50.82238,1.34094,3852,41,1177
1589260114,850,64,50.82290,1.34270,3852,42,1177
1589260120,850,55,50.82344,1.34419,3852,42,1177
1589260126,850,47,50.82424,1.34567,3852,41,1177
1589260132,825,43,50.82495,1.34679,3852,38,1177
1589260138,825,34,50.82600,1.34805,3852,44,1177
1589260148,825,21,50.82761,1.34939,3852,40,1177
1589260156,850,9,50.82930,1.35013,3852,43,1177
1589260162,825,2,50.83044,1.35033,3852,42,1177
1589260168,850,357,50.83173,1.35035,3852,41,1177
1589260174,825,348,50.83295,1.35010,3852,44,1177
1589260180,825,340,50.83406,1.34954,3852,46,1177
1589260186,825,333,50.83514,1.34872,3852,46,1177
1589260196,825,315,50.83704,1.34649,3852,47,1177
1589260204,825,304,50.83830,1.34415,3852,51,1177
1589260210,825,304,50.83905,1.34209,3852,51,1177
1589260216,825,286,50.83955,1.34004,3852,54,1177
1589260222,825,276,50.83984,1.33743,3852,57,1177
1589260228,825,285,50.84016,1.33499,3852,57,1177
1589260234,850,292,50.84067,1.33270,3852,56,1177
1589260244,850,306,50.84193,1.32965,3852,53,1177
1589260250,825,317,50.84287,1.32790,3852,50,1177
1589260256,825,327,50.84394,1.32652,3852,46,1177
1589260262,825,339,50.84510,1.32561,3852,45,1177
1589260268,825,353,50.84631,1.32515,3852,41,1177
1589260276,825,357,50.84780,1.32507,3852,41,1177
1589260282,825,2,50.84920,1.32507,3852,40,1177
1589260288,850,2,50.85022,1.32526,3852,42,1177
1589260295,825,11,50.85148,1.32553,3852,40,1177
1589260304,850,11,50.85310,1.32608,3852,40,1177
1589260310,850,11,50.85432,1.32645,3852,38,1177
1589260322,825,12,50.85650,1.32721,3852,41,1177
1589260328,850,11,50.85767,1.32759,3852,41,1177
1589260334,825,11,50.85887,1.32801,3852,41,1177
1589260340,850,12,50.85986,1.32835,3852,41,1177
1589260346,825,11,50.86102,1.32873,3852,41,1177
1589260353,850,12,50.86223,1.32919,3852,42,1177
1589260364,850,11,50.86442,1.32996,3852,38,1177
1589260370,850,11,50.86558,1.33034,3852,41,1177
1589260376,850,11,50.86675,1.33064,3852,40,1177
1589260382,850,9,50.86782,1.33102,3852,40,1177
1589260388,825,10,50.86898,1.33133,3852,39,1177
1589260394,825,10,50.86990,1.33172,3852,39,1177
1589260400,850,10,50.87107,1.33209,3852,39,1177
1589260406,850,11,50.87215,1.33246,3852,41,1177
1589260412,850,11,50.87329,1.33283,3852,40,1177
1589260424,825,11,50.87567,1.33358,3852,39,1177
1589260436,825,11,50.87773,1.33431,3852,40,1177
1589260442,850,11,50.87892,1.33469,3852,40,1177
1589260449,850,12,50.88006,1.33507,3852,42,1177
1589260460,850,11,50.88235,1.33588,3852,40,1177
1589260466,850,13,50.88350,1.33625,3852,39,1177
1589260472,825,11,50.88441,1.33655,3852,38,1177
1589260478,825,12,50.88560,1.33698,3852,41,1177
1589260484,825,12,50.88684,1.33744,3852,42,1177
1589260490,825,11,50.88793,1.33781,3852,41,1177
1589260497,850,10,50.88918,1.33825,3852,42,1177
1589260508,825,11,50.89151,1.33900,3852,40,1177
1589260514,825,11,50.89244,1.33934,3852,43,1177
1589260520,850,12,50.89366,1.33981,3852,41,1177
1589260527,825,11,50.89499,1.34026,3852,40,1177
1589260538,825,12,50.89714,1.34100,3852,41,1177
1589260544,825,11,50.89806,1.34137,3852,38,1177
1589260550,850,12,50.89929,1.34182,3852,40,1177
1589260556,825,12,50.90039,1.34226,3852,40,1177
1589260562,825,12,50.90143,1.34262,3852,41,1177
1589260569,825,13,50.90263,1.34308,3852,39,1177
1589260580,850,13,50.90492,1.34392,3852,39,1177
1589260586,850,12,50.90593,1.34427,3852,40,1177
1589260594,825,12,50.90712,1.34471,3852,42,1177
1589260600,825,12,50.90826,1.34516,3852,42,1177
1589260610,850,12,50.91027,1.34583,3852,41,1177
1589260616,825,12,50.91162,1.34636,3852,41,1177
1589260624,825,12,50.91293,1.34686,3852,42,1177
1589260648,825,13,50.91760,1.34865,3852,43,1177
1589260656,850,27,50.91944,1.34941,3852,43,1177
1589260662,850,45,50.92030,1.35050,3852,42,1177
1589260668,850,46,50.92113,1.35184,3852,40,1177
1589260674,825,46,50.92200,1.35330,3852,42,1177
1589260680,825,48,50.92278,1.35458,3852,44,1177
1589260686,850,46,50.92369,1.35607,3852,43,1177
1589260692,850,46,50.92447,1.35735,3852,43,1177
1589260698,850,47,50.92543,1.35889,3852,44,1177
1589260704,825,46,50.92630,1.36037,3852,42,1177
1589260711,825,47,50.92712,1.36179,3852,43,1177
1589260723,825,47,50.92880,1.36444,3852,43,1177
1589260734,825,42,50.93037,1.36728,3852,41,1177
1589260741,825,36,50.93124,1.36839,3852,40,1177
1589260749,825,24,50.93276,1.36980,3852,41,1177
1589260756,850,15,50.93385,1.37040,3852,42,1177
1589260762,825,13,50.93494,1.37093,3852,42,1177
1589260768,850,12,50.93615,1.37138,3852,41,1177
1589260774,850,13,50.93732,1.37176,3852,43,1177
1589260782,850,14,50.93904,1.37245,3852,41,1177
1589260788,850,13,50.94020,1.37291,3852,42,1177
1589260794,825,13,50.94118,1.37329,3852,42,1177
1589260801,850,13,50.94258,1.37383,3852,42,1177
1589260812,850,14,50.94484,1.37478,3852,43,1177
1589260818,825,13,50.94603,1.37522,3852,42,1177
1589260824,825,12,50.94728,1.37573,3852,41,1177
1589260831,850,12,50.94835,1.37611,3852,41,1177
1589260873,825,7,50.95688,1.37827,3852,43,1177
1589260888,825,5,50.95985,1.37886,3852,43,1177
1589260894,825,6,50.96092,1.37909,3852,41,1177
1589260908,825,27,50.96385,1.37985,3852,41,1177
1589260916,850,39,50.96484,1.38108,3852,41,1177
1589260922,825,39,50.96581,1.38235,3852,41,1177
1589260928,825,39,50.96665,1.38344,3852,42,1177
1589260940,825,40,50.96860,1.38599,3852,43,1177
1589260946,825,39,50.96947,1.38717,3852,42,1177
1589260952,825,41,50.97038,1.38836,3852,42,1177
1589260964,850,42,50.97228,1.39099,3852,43,1177
1589260974,825,39,50.97382,1.39296,3852,42,1177
1589260980,825,46,50.97475,1.39450,3852,43,1177
1589260988,825,32,50.97601,1.39618,3852,44,1177
1589260996,825,31,50.97729,1.39727,3852,43,1177
1589261044,825,319,50.98685,1.39496,3852,47,1177
1589261050,825,311,50.98773,1.39348,3852,48,1177
1589261096,825,235,50.98824,1.37604,3852,61,1177
1589261104,825,220,50.98671,1.37352,3852,63,1177
1589261110,825,208,50.98517,1.37173,3852,64,1177
1589261116,825,197,50.98347,1.37062,3852,64,1177
1589261122,825,188,50.98206,1.37017,3852,66,1177
1589261128,825,177,50.98022,1.37003,3852,64,1177
1589261164,825,108,50.97253,1.37945,3852,52,1177
1589261170,825,102,50.97223,1.38115,3852,50,1177
1589261176,825,92,50.97198,1.38383,3852,48,1177
1589261182,825,85,50.97205,1.38573,3852,46,1177
1589261188,825,82,50.97214,1.38710,3852,45,1177
1589261194,825,72,50.97258,1.38947,3852,43,1177
1589261201,825,61,50.97317,1.39140,3852,42,1177
1589261210,850,48,50.97423,1.39370,3852,42,1177
1589261219,825,39,50.97551,1.39563,3852,41,1177
1589261282,825,318,50.98723,1.39442,3852,46,1177
1589261330,825,239,50.98867,1.37703,3852,61,1177
1589261336,825,225,50.98741,1.37451,3852,64,1177
1589261342,825,218,50.98620,1.37276,3852,64,1177
1589261348,825,206,50.98476,1.37136,3852,65,1177
1589261358,825,185,50.98174,1.37003,3852,66,1177
1589261396,825,111,50.97344,1.37985,3852,54,1177
1589261402,825,99,50.97313,1.38183,3852,52,1177
1589261408,850,90,50.97298,1.38443,3852,50,1177
1589261414,825,81,50.97313,1.38643,3852,48,1177
1589261420,825,75,50.97340,1.38832,3852,47,1177
1589261426,825,70,50.97382,1.39014,3852,46,1177
1589261432,850,57,50.97451,1.39214,3852,44,1177
1589261444,825,48,50.97596,1.39488,3852,43,1177
1589261528,825,250,50.98595,1.37708,3852,58,1177
1589261538,825,234,50.98476,1.37351,3852,63,1177
1589261544,825,233,50.98361,1.37129,3852,63,1177
1589261551,825,234,50.98252,1.36894,3852,61,1177
1589261558,825,234,50.98105,1.36572,3852,62,1177
1589261566,825,236,50.97996,1.36330,3852,62,1177
1589261610,825,235,50.97228,1.34598,3852,63,1177
1589261619,825,234,50.97089,1.34271,3852,62,1177
1589261626,825,234,50.96983,1.34048,3852,62,1177
1589261638,825,234,50.96782,1.33588,3852,62,1177
1589261644,825,234,50.96681,1.33365,3852,62,1177
1589261656,825,235,50.96480,1.32905,3852,61,1177
1589261662,825,235,50.96384,1.32690,3852,61,1177
1589261672,825,235,50.96195,1.32256,3852,61,1177
1589261682,825,233,50.96041,1.31912,3852,62,1177
1589261688,825,235,50.95926,1.31673,3852,61,1177
1589261694,825,236,50.95830,1.31442,3852,62,1177
1589261700,825,236,50.95729,1.31212,3852,62,1177
1589261706,825,236,50.95633,1.30982,3852,62,1177
1589261712,825,236,50.95528,1.30745,3852,62,1177
1589261718,825,236,50.95436,1.30531,3852,62,1177
1589261724,825,235,50.95338,1.30302,3852,63,1177
1589261730,825,236,50.95235,1.30073,3852,62,1177
1589261736,825,236,50.95142,1.29845,3852,62,1177
1589261742,825,236,50.95040,1.29608,3852,62,1177
1589261748,825,235,50.94933,1.29364,3852,64,1177
1589261754,825,234,50.94836,1.29127,3852,62,1177
1589261760,825,235,50.94736,1.28896,3852,64,1177
1589261766,825,236,50.94635,1.28666,3852,62,1177
1589261772,825,236,50.94542,1.28449,3852,62,1177
1589261778,825,235,50.94438,1.28206,3852,61,1177
1589261784,825,235,50.94347,1.27991,3852,61,1177
1589261790,825,236,50.94241,1.27761,3852,62,1177
1589261796,825,234,50.94146,1.27541,3852,62,1177
1589261802,825,233,50.94040,1.27308,3852,63,1177
1589261808,825,229,50.93930,1.27085,3852,64,1177
1589261814,825,226,50.93811,1.26870,3852,62,1177
1589261820,825,222,50.93683,1.26677,3852,63,1177
1589261826,825,220,50.93555,1.26491,3852,64,1177
1589261832,825,220,50.93417,1.26306,3852,64,1177
1589261842,825,220,50.93207,1.26016,3852,63,1177
1589261848,825,221,50.93070,1.25823,3852,65,1177
1589261854,825,220,50.92932,1.25638,3852,65,1177
1589261860,825,219,50.92795,1.25452,3852,64,1177
1589261866,825,219,50.92670,1.25275,3852,63,1177
1589261872,825,220,50.92526,1.25084,3852,64,1177
1589261878,825,220,50.92391,1.24901,3852,65,1177
1589261884,825,221,50.92252,1.24703,3852,65,1177
1589261890,825,220,50.92104,1.24502,3852,66,1177
1589261896,825,220,50.91966,1.24316,3852,64,1177
1589261902,825,220,50.91833,1.24131,3852,65,1177
1589261908,825,220,50.91692,1.23945,3852,64,1177
1589261914,825,220,50.91554,1.23760,3852,65,1177
1589261920,825,220,50.91412,1.23567,3852,65,1177
1589261926,825,220,50.91293,1.23411,3852,65,1177
1589261932,825,220,50.91133,1.23188,3852,66,1177
1589261938,825,220,50.90991,1.22995,3852,64,1177
1589261944,825,220,50.90854,1.22809,3852,68,1177
1589261950,825,220,50.90715,1.22627,3852,63,1177
1589261956,825,221,50.90570,1.22423,3852,64,1177
1589261962,825,221,50.90441,1.22246,3852,66,1177
1589261968,825,220,50.90295,1.22045,3852,65,1177
1589261974,825,220,50.90176,1.21889,3852,65,1177
1589261980,825,221,50.90012,1.21659,3852,66,1177
1589261986,825,220,50.89870,1.21466,3852,67,1177
1589261992,825,219,50.89742,1.21300,3852,66,1177
1589261998,825,221,50.89598,1.21101,3852,65,1177
1589262004,825,221,50.89463,1.20911,3852,65,1177
1589262010,825,220,50.89323,1.20712,3852,65,1177
1589262016,825,221,50.89179,1.20514,3852,64,1177
1589262022,825,220,50.89044,1.20323,3852,65,1177
1589262028,825,220,50.88905,1.20132,3852,65,1177
1589262034,825,220,50.88760,1.19934,3852,67,1177
1589262040,825,220,50.88620,1.19743,3852,65,1177
1589262046,825,220,50.88500,1.19575,3852,65,1177
1589262052,825,220,50.88337,1.19354,3852,65,1177
1589262058,825,220,50.88202,1.19171,3852,66,1177
1589262064,825,220,50.88057,1.18972,3852,67,1177
1589262070,825,220,50.87920,1.18786,3852,67,1177
1589262076,825,220,50.87773,1.18593,3852,67,1177
1589262082,825,220,50.87631,1.18400,3852,67,1177
1589262088,825,221,50.87494,1.18199,3852,67,1177
1589262094,825,221,50.87347,1.17999,3852,66,1177
1589262100,825,221,50.87210,1.17806,3852,65,1177
1589262106,825,221,50.87065,1.17599,3852,67,1177
1589262112,825,221,50.86926,1.17401,3852,68,1177
1589262118,825,221,50.86803,1.17234,3852,66,1177
1589262124,825,221,50.86647,1.17012,3852,66,1177
1589262130,825,221,50.86512,1.16821,3852,66,1177
1589262136,825,221,50.86377,1.16626,3852,67,1177
1589262148,825,220,50.86079,1.16203,3852,70,1177
1589262154,825,221,50.85944,1.16013,3852,66,1177
1589262160,825,221,50.85804,1.15814,3852,66,1177
1589262166,825,221,50.85677,1.15638,3852,66,1177
1589262173,825,220,50.85520,1.15425,3852,67,1177
1589262184,825,221,50.85241,1.15028,3852,67,1177
1589262191,825,221,50.85096,1.14830,3852,66,1177
1589262197,825,221,50.84957,1.14632,3852,67,1177
1589262208,825,220,50.84688,1.14243,3852,68,1177
1589262214,825,222,50.84528,1.14021,3852,69,1177
1589262220,825,221,50.84389,1.13823,3852,66,1177
1589262226,825,221,50.84249,1.13632,3852,65,1177
1589262232,825,221,50.84119,1.13441,3852,65,1177
1589262238,825,221,50.83979,1.13243,3852,64,1177
1589262244,825,221,50.83849,1.13052,3852,65,1177
1589262250,825,223,50.83709,1.12862,3852,64,1177
1589262262,825,221,50.83435,1.12465,3852,65,1177
1589262268,825,221,50.83300,1.12267,3852,69,1177
1589262274,1625,221,50.83191,1.12112,3852,69,1177
1589262292,825,221,50.82760,1.11496,3852,68,1177
1589262298,825,223,50.82592,1.11260,3852,64,1177
1589262308,825,221,50.82415,1.11000,3852,63,1177
1589262322,825,222,50.82079,1.12432,3852,66,1177
1589262334,825,221,50.81827,1.10168,3852,68,1177
1589262340,825,222,50.81662,1.09930,3852,66,1177
1589262350,825,223,50.81451,1.09619,3852,67,1177
1589262362,825,223,50.81158,1.09177,3852,68,1177
1589262372,825,223,50.80925,1.08826,3852,69,1177
